name,fragment,score,label
miesz9.mp3,8,-1.4392460584640503,0
miesz9.mp3,9,-1.721789836883545,0
mur1.mp3,0,-2.2713725566864014,0
mur1.mp3,1,-1.7196556329727173,0
mur1.mp3,2,-1.0423815250396729,0
mur1.mp3,3,-0.7808579802513123,0
mur1.mp3,4,-0.6429823040962219,0
mur1.mp3,5,-3.0267908573150635,0
mur1.mp3,6,-2.2716150283813477,0
mur1.mp3,7,-1.3785122632980347,0
mur1.mp3,8,-0.5998141765594482,0
mur1.mp3,9,0.007185838185250759,1
tusk1.mp3,0,-1.5820238590240479,0
tusk1.mp3,1,-2.318556547164917,0
tusk1.mp3,2,-2.181528329849243,0
tusk1.mp3,3,-1.779805064201355,0
tusk1.mp3,4,-1.9107015132904053,0
tusk1.mp3,5,-2.030973196029663,0
tusk1.mp3,6,-2.9158504009246826,0
tusk1.mp3,7,-1.0129514932632446,0
tusk1.mp3,8,-2.3481438159942627,0
tusk1.mp3,9,-1.2258720397949219,0
tusk2.mp3,0,-1.6016803979873657,0
tusk2.mp3,1,-1.9724814891815186,0
tusk2.mp3,2,-1.660259485244751,0
tusk2.mp3,3,-2.37764573097229,0
tusk2.mp3,4,-0.7007814049720764,0
tusk2.mp3,5,-2.706186294555664,0
tusk2.mp3,6,-1.3455106019973755,0
tusk2.mp3,7,-1.5719784498214722,0
tusk3.mp3,0,-3.610039710998535,0
tusk3.mp3,1,-1.5780030488967896,0
tusk3.mp3,2,-3.1000940799713135,0
tusk3.mp3,3,-3.123756170272827,0
tusk3.mp3,4,-3.2596347332000732,0
tusk3.mp3,5,-2.3535220623016357,0
tusk3.mp3,6,-2.8089425563812256,0
tusk3.mp3,7,-3.515404462814331,0
tusk3.mp3,8,-2.14057993888855,0
tusk3.mp3,9,-2.899958372116089,0
zuk1.mp3,0,-2.2775046825408936,0
zuk1.mp3,1,-1.8766744136810303,0
zuk1.mp3,2,-3.828171491622925,0
zuk1.mp3,3,-2.1370646953582764,0
zuk1.mp3,4,-1.0254815816879272,0
zuk1.mp3,5,-1.4698340892791748,0
zuk1.mp3,6,-0.1772957742214203,0
zuk1.mp3,7,-1.5226820707321167,0
zuk1.mp3,8,-1.9597148895263672,0
zuk1.mp3,9,-1.2053722143173218,0
