name,fragment,score,label
miesz1.mp3,55,-3.4920239448547363,0
miesz1.mp3,56,-3.484208822250366,0
miesz1.mp3,57,-3.50687837600708,0
miesz1.mp3,58,-3.3934905529022217,0
miesz1.mp3,59,-3.5086400508880615,0
miesz1.mp3,60,-3.4206907749176025,0
miesz1.mp3,61,-3.5494418144226074,0
miesz1.mp3,62,-3.432631492614746,0
miesz1.mp3,63,-3.391688346862793,0
miesz1.mp3,64,-3.454284906387329,0
miesz1.mp3,65,-3.4972469806671143,0
miesz1.mp3,66,-3.3913862705230713,0
miesz1.mp3,67,-3.535527467727661,0
miesz1.mp3,68,-3.5207037925720215,0
miesz1.mp3,69,-3.453432559967041,0
miesz1.mp3,70,-3.4308483600616455,0
miesz1.mp3,71,-3.4854815006256104,0
miesz1.mp3,72,-3.364511489868164,0
miesz1.mp3,73,-3.4622764587402344,0
miesz1.mp3,74,-3.50106143951416,0
miesz1.mp3,75,-3.5039641857147217,0
miesz1.mp3,76,-3.489995002746582,0
miesz1.mp3,77,-3.412106990814209,0
miesz1.mp3,78,-3.5075628757476807,0
miesz1.mp3,79,-3.536878824234009,0
miesz1.mp3,80,-3.4263246059417725,0
miesz1.mp3,81,-3.3810861110687256,0
miesz1.mp3,82,-3.5868008136749268,0
miesz1.mp3,83,-3.3775227069854736,0
miesz1.mp3,84,-3.4922053813934326,0
miesz1.mp3,85,-3.52101731300354,0
miesz1.mp3,86,-3.5795698165893555,0
miesz1.mp3,87,-3.4035744667053223,0
miesz1.mp3,88,-3.525047779083252,0
miesz1.mp3,89,-3.485224485397339,0
miesz1.mp3,90,-3.5823380947113037,0
miesz1.mp3,91,-3.2953059673309326,0
miesz1.mp3,92,-3.5234596729278564,0
miesz1.mp3,93,-3.595961332321167,0
miesz1.mp3,94,-3.4829719066619873,0
miesz1.mp3,95,-3.4515838623046875,0
miesz1.mp3,96,-3.395556688308716,0
miesz1.mp3,97,-3.474787473678589,0
miesz1.mp3,98,-3.5654242038726807,0
miesz1.mp3,99,-3.5729990005493164,0
miesz1.mp3,100,-3.5247151851654053,0
miesz1.mp3,101,-3.4897689819335938,0
miesz1.mp3,102,-3.2675912380218506,1
miesz1.mp3,103,-3.580812931060791,0
miesz1.mp3,104,-3.4127094745635986,0
miesz1.mp3,105,-3.5124785900115967,0
miesz1.mp3,106,-3.501256227493286,0
miesz1.mp3,107,-3.2633168697357178,1
miesz1.mp3,108,-3.2769432067871094,0
miesz1.mp3,109,-3.4613213539123535,0
miesz1.mp3,110,-3.231417655944824,1
miesz1.mp3,111,-3.468230724334717,0
miesz1.mp3,112,-3.5000946521759033,0
miesz1.mp3,113,-2.882956027984619,1
miesz1.mp3,114,-3.532763719558716,0
miesz1.mp3,115,-1.0489295721054077,1
miesz1.mp3,116,-3.419820547103882,0
miesz1.mp3,117,-3.342345714569092,0
miesz1.mp3,118,-2.5390424728393555,1
miesz1.mp3,119,-2.7358806133270264,1
miesz1.mp3,120,-2.125502824783325,1
miesz1.mp3,121,-3.500483989715576,0
miesz1.mp3,122,-3.5427157878875732,0
miesz1.mp3,123,-3.565999746322632,0
miesz1.mp3,124,-2.9050440788269043,1
miesz1.mp3,125,-3.370530128479004,0
miesz1.mp3,126,-3.464968681335449,0
miesz1.mp3,127,-3.2810921669006348,0
miesz1.mp3,128,-3.51139497756958,0
miesz1.mp3,129,-3.5622177124023438,0
miesz1.mp3,130,-3.240189790725708,1
miesz1.mp3,131,-3.534034013748169,0
miesz1.mp3,132,-3.3890726566314697,0
miesz1.mp3,133,-3.4526219367980957,0
miesz1.mp3,134,-3.468287467956543,0
miesz1.mp3,135,-3.352788209915161,0
miesz1.mp3,136,-3.3996760845184326,0
miesz1.mp3,137,-3.4554331302642822,0
miesz1.mp3,138,-3.5138039588928223,0
miesz1.mp3,139,-3.5044071674346924,0
miesz1.mp3,140,-3.389991283416748,0
miesz1.mp3,141,-3.43941068649292,0
miesz1.mp3,142,-3.452845335006714,0
miesz1.mp3,143,-3.477342128753662,0
miesz1.mp3,144,-3.4047434329986572,0
miesz1.mp3,145,-3.408942937850952,0
miesz1.mp3,146,-3.2719202041625977,0
miesz1.mp3,147,-3.484926223754883,0
miesz1.mp3,148,-3.446101427078247,0
miesz1.mp3,149,-3.53086519241333,0
miesz1.mp3,150,-3.578922748565674,0
miesz1.mp3,151,-3.368631362915039,0
miesz1.mp3,152,-3.007636785507202,1
miesz1.mp3,153,-3.440427303314209,0
miesz1.mp3,154,-3.2735025882720947,0
miesz1.mp3,155,-3.239901542663574,1
miesz1.mp3,156,-3.3717992305755615,0
miesz1.mp3,157,-3.3797919750213623,0
miesz1.mp3,158,-3.399747371673584,0
miesz1.mp3,159,-3.321089506149292,0
miesz1.mp3,160,-3.5100855827331543,0
miesz1.mp3,161,-3.3224339485168457,0
miesz1.mp3,162,-3.5824639797210693,0
miesz1.mp3,163,-3.4310061931610107,0
miesz1.mp3,164,-3.145890951156616,1
miesz1.mp3,165,-3.5028486251831055,0
miesz1.mp3,166,-2.943392038345337,1
miesz1.mp3,167,-3.4369654655456543,0
miesz1.mp3,168,-3.4542291164398193,0
miesz1.mp3,169,-3.2618680000305176,1
miesz1.mp3,170,-3.5071418285369873,0
miesz1.mp3,171,-3.5407650470733643,0
miesz1.mp3,172,-3.509381055831909,0
miesz1.mp3,173,-3.4544308185577393,0
miesz1.mp3,174,-3.5186498165130615,0
miesz1.mp3,175,-3.451310396194458,0
miesz1.mp3,176,-3.4578516483306885,0
miesz1.mp3,177,-2.8224127292633057,1
miesz1.mp3,178,-2.9704456329345703,1
miesz1.mp3,179,-3.483581781387329,0
miesz1.mp3,180,-3.446728467941284,0
miesz1.mp3,181,-3.122948169708252,1
miesz1.mp3,182,-3.5670905113220215,0
